smiles,antibiotic_activity,mol_weight,clogp,clogp_6.5
CSc1nc(N)cc(Oc2ccc(-c3nnc(Nc4cccc(C(F)(F)F)c4)[nH]3)cc2)n1,0,459.457,5.1205,0
Nc1ccc(-c2cccc(C(=O)Nc3cnc4nc(N5CCOCC5)oc4c3)n2)cn1,0,417.429,2.3509,0
CN1CCN(c2cc(-c3ccccc3)nc(N)n2)CC1,0,269.352,1.4776,0
Cc1ccc(S(=O)(=O)NC2c3ccccc3Oc3ccccc32)cc1,0,351.427,4.16862,0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,376.468,2.9233,0
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,464.379,-0.5389,0
Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,0,471.497,6.34054,0
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OCC(=O)O)c(C(C)(C)C)c1,0,574.893,9.6661,1
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0,442.481,5.628,0
Nc1ccc(C(=O)Nc2cccc(-c3nc(N4CCOCC4)c4oc5ncccc5c4n3)c2)cn1,0,467.489,3.5041,0
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,0,363.373,1.6618,0
Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,0,672.276,8.17622,1
O=C1C[C@H](c2c[nH]c3ccc(F)cc23)C(=O)N1,0,232.214,1.4371,0
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,0,519.448,3.0356,0
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,0,465.554,2.6429,0
O=C(Nc1ccc(-c2ccncc2)cc1)N[C@H](CO)c1ccccc1,0,333.391,3.6037,0
NC(=O)OC[C@H](N)Cc1ccccc1,0,194.234,0.6517,0
CC(C)Cc1ccc([C@@H](C)C(=O)NO)cc1,0,221.3,2.494,0
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc3ccccc3c21,0,754.007,9.0555,1
CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,446.584,3.5227,0
CC1(C)CC(=O)C([C@@H]2C3=C(CC(C)(C)CC3=O)Oc3ccccc32)C(=O)C1,0,366.457,4.3802,0
CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]23C(=O)O[C@@H]2OC(=O)[C@H](O)[C@@]231,0,326.301,-0.7438,0
CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,0,412.877,4.5067,0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,0,456.458,4.1918,0
CCOc1ccccc1C(=O)O,0,166.176,1.7835,0
CNc1nc(NCc2ccc(NS(C)(=O)=O)cc2Cl)cc(-c2ccccn2)n1,0,418.91,3.2173,0
CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)N[C@@H](C(=O)OCC)c1ccccc1,0,529.659,2.4958,0
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,464.379,-0.5389,0
COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1CO,0,465.554,2.6429,0
c1ccc(-c2ccc(CNc3nc(-c4ccccn4)nnc3-c3ccccc3)cc2)cc1,0,415.5,5.8797,0
COC(=O)Nc1nc2ccc(SC(C)C)cc2[nH]1,0,265.338,3.2417,0
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,0,572.875,6.1105,0
O=C(Oc1cc(S(=O)(=O)c2ccccc2)ccc1[N+](=O)[O-])c1ccc(Cl)cc1,0,417.826,4.3002,0
C1CCC2(CC1)CCNCC2,0,153.269,2.3203,0
Cc1cc(-c2nc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)co2)ccn1,0,396.407,1.94422,0
COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6[nH]c([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)nc65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,0,883.019,7.7315,1
COc1ccccc1OC[C@@H](O)COC(N)=O,0,241.243,0.5302,0
Cc1cc(Cn2c(=O)n(Cc3cnc(C)s3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1,0,514.633,1.89744,0
COC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccc2ccccc12,0,378.384,3.2621,0
CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C,0,436.553,1.9896,0
O=C(O)/C=C\c1cnc[nH]1,0,138.126,0.5075,0
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,0,312.417,2.3184,0
CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O,0,497.564,4.26087,0
Cc1cc(OCc2nc(-c3ccccc3Cl)cs2)ccc1OCC(=O)O,0,389.86,4.81432,0
CN[C@H]1CCc2ncsc2C1,0,168.265,1.2198,0
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0,443.311,3.3867,0
c1cc2c(cc1[C@H]1OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]13)OCO2,0,354.358,3.2192,0
CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,0,424.524,5.04714,0
COc1cc(/C=C/C(=O)C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0,368.385,3.8526,0
COc1ccccc1NC(=O)OCC1CCN(C(=O)OC(C)(C)C)CC1,0,364.442,3.8908,0
O=C(O)CCC/C=C\C[C@@H]1CO[C@H](C(F)(F)F)O[C@@H]1c1ccccc1O,0,374.355,4.1859,0
C[C@H](N/C(=N\c1cccc2ncccc12)NC#N)c1ccccc1,0,315.38,3.64378,0
CNCCc1ccc(O)c(O)c1,0,167.208,0.8597,0
O=C(O)c1cc2occc2[nH]1,0,151.121,1.4591,0
O=c1c(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,434.353,0.1002,0
Cc1nc2ccc(NC(=O)Nc3ccnc4cccnc34)cc2o1,0,319.324,3.72342,0
C=C1CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,0,350.455,1.9626,0
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,0,354.458,3.2021,0
CC(C)N[C@@H]1CCn2c(=O)[nH]c3cccc(c32)[C@H]1O,0,261.325,1.1333,0
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,0,240.306,3.13794,0
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0,1632.289,1.5147,0
CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSC[C@@H]1C(=O)O,0,329.805,2.4835,0
CN1C(=O)COc2c(C(=O)N[C@H]3CN4CCC3CC4)cc(Cl)cc21,0,349.818,1.5192,0
CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C,0,478.988,4.7014,0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,286.239,2.2824,0
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0,451.615,3.1939,0
CC(C)C(=O)c1ccc(O)c(O)c1,0,180.203,1.9365,0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0,376.468,2.7808,0
CC(C)c1c(NC(=O)Nc2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,0,384.867,4.5968,0
Cn1cc(C(=O)c2cccc3ccccc23)cc1C(=O)O,0,279.295,3.1075,0
O=C(/C=C/c1cccc(F)c1)NC1CC1,0,205.232,2.1175,0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,0,444.659,8.9179,1
O=[N+]([O-])c1cncn1CCN1CCOCC1,0,226.236,0.1235,0
NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,0,267.676,1.1631,0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,392.58,4.4779,0
COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,0,383.411,3.9271,0
O=C(O)c1cc2ccccc2s1,0,178.212,2.5995,0
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,0,230.311,3.2964,0
Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,0,294.358,2.40832,0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0,204.229,1.1223,0
O=c1nc[nH]c2nc[nH]c12,0,136.114,-0.3538,0
CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,0,281.421,2.6795,0
O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,0,350.418,3.1723,0
O=C(c1ccc(F)cc1)N1CCC[C@H](c2nc(-c3ccc(F)cc3)no2)C1,0,369.371,4.0346,0
CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C,1,299.766,0.3605,0
Cc1cc(C)c(C2=NO[C@@H]3[C@H]4CC[C@H](C4)[C@H]23)c(C)c1,0,255.361,3.76086,0
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,0,428.492,3.7748,0
NC(=O)c1ccc(OCCCN2C[C@H]3CCC[C@H]3C2)cc1,0,288.391,2.2863,0
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0,444.423,0.91152,0
Cn1cc(C(=O)C(=O)N[C@H]2C[N@]3CC[C@@H]2CC3)c2ccccc21,0,311.385,1.5714,0
CCOC(=O)N1CSC[C@@H]1C(=O)O,0,205.235,0.6024,0
CC(C)n1nnc2cc(C(=O)O)ccc21,0,205.217,1.7104,0
c1ccc2sc(SN3CCOCC3)nc2c1,0,252.364,2.6356,0
O=C(Nc1ccc(Cl)nc1)c1ccc(Cl)cc1,0,267.115,3.6407,0
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,0,438.491,2.4301,0
CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,0,536.482,3.6769,0
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,0,391.427,3.1591,0
C1=C(CN2CCOCC2)COc2c1cccc2OC[C@H]1CNCCO1,0,346.427,1.1618,0
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,0,530.514,5.75084,0
COc1ccc(COc2cc3oc(=O)c4cc([C@@H](C)O)ccc4c3cc2OC)cc1,0,406.434,4.5957,0
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0,263.2,-1.2886,0
O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,0,381.44,2.0691,0
O=S(=O)(O)C(F)(F)F.O=S(=O)(O)C(F)(F)F.O=S(=O)(O)C(F)(F)F.[Bi],0,659.211,0.8012,0
CCCCNNC(=O)c1ccc(Br)cc1,0,271.158,2.4836,0
Cc1ccc(S(=O)(=O)N2CCC[C@H]2c2ccc(F)cc2)cc1,0,319.401,3.65992,0
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,0,246.194,-1.6836,0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,376.581,5.5071,0
c1ccc(-c2ncc(CN3CCN(c4ncccn4)CC3)[nH]2)cc1,0,320.4,2.1889,0
Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,0,359.418,3.2242,0
CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,1,678.491,2.7925,0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,440.463,4.0286,0
Cc1nc(C(=O)N2CCCC[C@H]2CNC(=O)c2cccc3occc23)c(-c2ccc(F)cc2)s1,0,477.561,5.42852,0
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,0,477.464,4.8009,0
O=C(O)c1cc(NCCc2ccc(C(F)(F)F)cc2)ccc1O,0,325.286,3.7638,0
CN1C(=O)C(C)(C)Oc2c(-c3cn(C)c(O)c4nccc3-4)cc(S(C)(=O)=O)cc21,0,415.471,2.4348,0
Cc1csc2c(N[C@@H](C)CN3CCN(S(=O)(=O)c4ccc(Cl)c(Cl)c4)CC3)ncnc12,0,500.477,4.11342,0
O=C(Nc1ccccc1)N[C@H]1C[C@H](C(=O)O)Nc2cc(Cl)cc(Cl)c21,0,380.231,4.125,0
O=C(NCc1ccc(OC(F)(F)F)cc1)[C@@H]1c2ccccc2C(=O)N1C1CCOCC1,0,434.414,3.5775,0
CCCCCCOc1nsnc1C1=CCCN(C)C1,0,281.425,3.2161,0
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,0,442.323,3.9917,0
COc1ccc(Br)cc1S(=O)(=O)NC(=O)/C=C/c1ccccc1Cc1ccc2ccccc2c1,0,536.447,5.72,0
CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,0,295.451,4.6757,0
CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,0,778.947,4.7536,0
COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,0,456.583,3.2128,0
O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,0,310.396,1.7282,0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1,0,396.466,3.08894,0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,0,392.58,4.4779,0
CCCN(CCC)c1cc(C)nc2c(-c3cnc(N(C)C)cc3C)c(C)nn12,0,380.54,4.40896,0
O=C(O)C[C@@H](S)C(=O)O,0,150.155,-0.1559,0
O=S(=O)(c1cccc2c(Cl)cccc12)N1CCCNCC1,0,324.833,2.4772,0
CCCN1CCO[C@@H]2c3cc(O)ccc3CC[C@H]21,0,247.338,2.4903,0
C[C@@H](O)[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,0,500.601,-2.86803,0
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1,0,444.94,4.3027,0
OCc1cc(O)c2c(O)c3c(O)cccc3c(O[C@@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)c2c1,0,434.397,-0.2192,0
CC(C)C(C)(C)C,0,100.205,2.6885,0
COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1,0,407.514,2.7774,0
O=C(/C=C/c1cccnc1)c1ccncc1,0,210.236,2.3727,0
CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0,309.406,0.6348,0
COc1cc(S(C)(=O)=O)ccc1Nc1nc2ccc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)cn2n1,0,559.623,5.4333,0
O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0,259.305,2.441,0
CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,0,340.492,4.3823,0
COc1ccc(CNC(=O)c2cc(-c3cncc(Cl)c3)cnc2-c2ccccn2)nc1OC,0,461.909,4.2012,0
O=C(Oc1ccc(Br)cc1)N1CC[N@]2CC[C@@H]1CC2,0,325.206,2.7279,0
COC(=O)/C=C/C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0,454.523,1.1703,0
O=C(O)[C@@H](O)[C@H](O)C(=O)O.Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0,563.647,3.6061,0
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,0,230.311,2.60782,0
C[C@@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,0,239.746,3.2993,0
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,0,403.577,4.3407,0
O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,0,418.398,-0.8912,0
Cc1nccnc1N1CCCCC1,0,177.251,1.77532,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,0,336.391,3.14388,0
Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2-c1cccc(-c2cnnn2Cc2cccc(-c3ccccc3)c2)c1,0,555.045,6.6919,1
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,0,652.832,7.4516,1
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,0,394.439,0.6205,0
COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@@H](C)C2,0,400.471,4.4875,0
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,0,295.298,2.9722,0
CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,0,516.309,5.513,0
C[C@@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,0,268.356,3.7375,0
C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,0,323.465,4.35868,0
CC[C@@](COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,0,387.476,3.7363,0
O=C(O)Cc1cccnc1C(=O)O,0,181.147,0.4069,0
O=C(O)/C=C1\CCCc2ccccc2[C@H]1O,0,218.252,2.0673,0
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1,0,616.93,9.9729,1
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0,444.488,-0.1392,0
CCN(CC)CCNC(=O)c1ccccc1I,0,346.212,2.3628,0
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,0,432.532,3.49542,0
CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O,0,326.436,3.5209,0
CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2,0,401.887,2.5544,0
Cc1ccc(/C=C2\C(=O)[C@]3(C)CC[C@H]2C3(C)C)cc1,0,254.373,4.40362,0
CCCCCCCCCCCC(=O)OC[C@@H](O)CO,0,274.401,2.8037,0
Cc1c(C(=O)NN2CCOCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,0,557.219,4.73612,0
COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,0,464.518,4.4558,0
O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,0,439.393,5.1855,0
O=S(=O)(O)CCSSCCS(=O)(=O)O,0,282.386,0.1434,0
COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,0,555.422,4.6935,0
Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,0,401.532,2.89892,0
CC[C@@]1(c2cccc(O)c2)CCCCN(C)C1,0,233.355,3.1557,0
O=C1c2ccccc2C(=O)c2ccccc21,0,208.216,2.462,0
C=CCNc1ncnc2ccc(Br)cc12,0,264.126,2.9902,0
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,0,391.555,5.9694,0
O=C(O)c1ccccc1NCCc1ccccc1,0,241.29,3.0394,0
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0,1177.655,15.8792,1
CNC[C@@H](O)c1ccc(O)cc1,0,167.208,0.645,0
CC(C)OC(=O)[C@@H](C)NP(=O)(CO[C@@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,0,476.474,2.9729,0
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN,0,411.456,3.6079,0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0,352.471,3.2511,0
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,0,342.782,3.247,0
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,0,244.382,3.14514,0
COc1cc(-c2ncn(/C=C\C(=O)OC(C)C)n2)cc(C(F)(F)F)c1,0,355.316,3.3948,0
Cc1cc(C(=O)Nc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)on1,0,389.333,4.50642,0
CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21,0,469.41,3.803,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,0,300.442,5.6026,0
COc1ccc(/C=C/C(=O)OCCC(C)C)cc1,0,248.322,3.2977,0
CC(C)N[C@H]1CCn2c(=O)[nH]c3cccc(c32)[C@@H]1O,0,261.325,1.1333,0
Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,0,399.405,3.0745,0
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)N1CC(F)(F)C1,0,426.267,3.9309,0
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0,484.663,4.6668,0
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,0,245.322,2.2512,0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0,360.45,1.5576,0
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,0,606.626,4.5954,0
COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,0,545.644,2.4208,0
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,0,397.431,2.89822,0
Cc1nnsc1C(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2C(F)(F)F)cc1,0,421.326,4.32212,0
Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1,0,447.52,3.3597,0
COc1cc2c(cc1OC)-c1cc3nc4ccccc4nc3n1C(C)(C)C2,0,359.429,4.5599,0
C1Cc2[nH]nc(-c3nn[nH]n3)c2C1,0,176.183,0.0785,0
Cc1cccc(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1,0,416.46,3.19182,0
O=C(O)/C=C/c1ccc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cc1,0,374.48,5.6248,0
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,0,545.629,2.5807,0
COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCC1)n(C)c(=O)n2C,0,380.448,2.7381,0
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0,391.467,4.41112,0
CCCCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@@H](N)CC,0,303.406,1.5979,0
